company_id,company_name,report_year,source_file,category,keyword,search_variant,page_number,matched_text,context
004,NatWest Group plc,2025,004_natwest_group_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,417,machine learning,"h IT third-party generative or other artificial that data could result in a failure to manage detection systems and controls, risk systems exceed capacity or if NatWest Group intelligence or machine learning platforms, and report important risks and opportunities management, credit analysis and reporting, or a third-party system fails or experiences and could potentially be accessed by others, or satisf"
004,NatWest Group plc,2025,004_natwest_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,433,fairness,"lied, or takes no releases and other written materials, and in activities. Accordingly, disclosures relating to responsibility or liability as to the fairness, Therefore, readers should exercise caution accuracy, reliability, reasonableness,oral statements (including during m"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,AI,AI,7,AI,"report • Third, and related to the first two factors, is the contest for Such an approach is deeply valued by our clients, and it is often strategic resources that underpin the adoption of AI and cited as their reason for both choosing and remaining with us. data-intensive technologies. This is driving unprecedented And, over the last year in particular, this has been highlighted demand f"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,AI,AI,10,AI,"– through continuous transformation of our explain more about our plans at our capital markets eventtechnology, adoption of advanced data skills (including AI), in May of this year, where we will describe our next phasesimplification of our processes, and disciplined expense"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,AI,AI,11,AI,"g client demand and drive client • Deliver personalised and trusted advisory and satisfaction with investments in digitisation, product differentiated solutions to clients, leveraging AI and digital innovation and AI capabilities. tools to grow client engagement and wealth penetration. • Enhance our ability to serve sophisticated financial • Build"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,16,generative AI,"ts, the back of strong business investment and spending, countries in Asia are best placed to take advantage supported by corporate tax cuts and the race for AI of digitalisation, including generative AI (GenAI). adoption. We expect euro area growth to be more muted • Relatively younger populations, and the adoption at 1.1 per cent given trade pressures – from US tariffs, of digital technology,"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,34,bias,"re in others, taking time Live with integrity, even when so we lead rather than react to listen to diverse viewpoints no one is watching. to change. and overcome bias. Think client, always considering the Simplify to make things easier, Ask how can I help? when people outcomes in whatever we are"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,148,artificial intelligence,"ty, sustainability challenges and Group’s strategy, the activities of the Board leadership succession. committees and a keynote presentation on artificial intelligence and cyber governance. AGM The AGM, held on 8 May in 2025, was the Board’s Provided an opportunity for retail shareholders key opportunity for engagement with retail to engag"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,automation,automation,166,automation,"statements. the year ended 31 December 2025. Updates from management were • Received assurance as to how EY intends also provided. to leverage automation in its audit work. • Reviewed EY’s digital plan, which will drive audit quality through automation, use of data analytics, increased population coverage and focused effort of higher audit risk. This included a pra"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,automation,automation,166,automation,"ance as to how EY intends also provided. to leverage automation in its audit work. • Reviewed EY’s digital plan, which will drive audit quality through automation, use of data analytics, increased population coverage and focused effort of higher audit risk. This included a practical demonstration of several tools currently being deployed in the Group’s audit and an overvi"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,187,fairness,"irement, the deferral required will decrease to 15 per cent. Ensuring executive director remuneration is appropriate Executive director remuneration is reviewed annually against internal and external measures to ensure fairness and alignment with company performance and stakeholder interests. Internal External • We maintain a consistent remuneration approach • We review executive directo"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,195,artificial intelligence,"the traditional bank by addressing the Ventures and the rest digital banking and lifestyle needs of clients. of the Bank • Bill championed our Group approach to artificial intelligence (AI) with 15 themes identified for execution, including ‘MyWealth Advisor’ in Singapore and Hong Kong. • Continue to develop and • Bill continues to p"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,automation,automation,195,automation,"tainability Awards 2025. • Continue to advance • The transformation agenda continues to progress under Bill’s leadership, internal transformation, with improved processes and automation through the accelerated investment ensuring the Bank of Fit for Growth. progresses and delivers • The Bank has delivered against the major platform changes within timelines,"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,199,fairness,"y measure calculated as revenue/average controllable FTE Weighting – 10% Inclusion: Measured using the My Voice Inclusion Index, considering concepts of empathy, Weighting – 5% respect, fairness, growth, career development opportunities, and work-life balance 2026 scorecard – personal performance measures Bill • Continue to personally drive the execution of the growth strategy t"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,218,Fairness,"r approach total spend. aligns with leading industry standards, specifically the Monetary Authority of Singapore Fairness, Ethics,Our purchases of goods and services are governed through Accountability, and Transparency (MAS FEAT) and Honga third-party risk management framew"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,Governance and accountability,responsible AI,responsible AI,218,Responsible AI,"d initial support of customers, employees and regulators in the communities in technology systems. which the Group operates. Directors and employees are asked to recommit to the Code annually, and 99.7 per cent Responsible AI have completed the 2025 recommitment. All Board members The Group has been actively embracing AI and digital have recommitted to the Code. innovation to stay competitive in the banking,"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,Governance and accountability,responsible AI,responsible AI,218,Responsible AI,"ustomer onboarding, employee with 21.6 per cent in Europe and the Americas, and 6.1 per engagement, management reporting and talent acquisition. cent in Africa and the Middle East. Furthermore, 80 per cent Our Responsible AI governance has been established for of total spend in 2025 was with 342 suppliers. In 2025, our five several years and is led by a dedicated team within the largest suppliers together accounted for 16.2 per cent of"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,Governance and accountability,responsible AI,responsible AI,218,responsible AI,"Our Audit Committee receives twice-yearly reports on sc.com/suppliers and sc.com/supplier-diversity Data Risk, which includes responsible AI. Read more on how we create value for our suppliers and other stakeholder groups on page 11 By order of the Board Political donations The Group has a policy in place which prohibits donations"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,288,Artificial Intelligence,"oducts and as geopolitical factors, Nth Party Risk and the risk arising business practices 1.5% 22.9% from adoption and use of Artificial Intelligence. This enables Damage to physical assets 0.0% 0.0% the Group to keep pace with new business developments,"
005,Standard Chartered plc,2025,005_standard_chartered_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,320,bias,"the current macroeconomic environment. In addition, we assessed whether there were any indicators of aggregate bias in financial instrument marking and methodology assumptions. We also assessed management’s disclosures regarding fa"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,AI,AI,5,AI,"Driving operating leverage with Benefitting from our diversified capital-light and respect.Retirement solutions, technology and artificial intelligence (AI) portfolio, which drives resilient performance"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,5,artificial intelligence,"Insurance, Wealth and Driving operating leverage with Benefitting from our diversified capital-light and respect.Retirement solutions, technology and artificial intelligence (AI) portfolio, which drives resilient performance"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,AI,AI,14,AI,"ur 2026 levels of profitability. In Wealth, we why we are uniquely positioned to lead in financial targets one year early. extended our number one position, with wealth, and how we will use AI to shape the over £230 billion of assets, and achieved future Aviva. One constant element runs"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,AI,AI,14,AI,t origination in Aviva outstanding set of results Reportcustomer and AI. Investors. in 2025.”
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,automation,automation,15,automation,"hrough to the opportunity AI brings. We’re ahead on EVs, telematics, platform, which is ranked by Defaqto as the retirement. We are also maximising the We’ve achieved a lot over the last few automation, and AI – and we’ll stay ahead best in the market, and we have distinctive benefits of technology and innovation to years. We have real momentum and are in awith a portfolio built to deliver performance"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,automation,automation,23,automation,"Financial enabling enhanced digital trading and more automation. saving for retirement, continued focus is critical. which is increasing competition for transactions. In Canada, distribution through insurer-owned brokers The advice gap remains a"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,28,artificial intelligence,and Driving operating leverage and transforming with data and artificial intelligence.
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,automation,automation,28,automation,"Strategic foundations to drive benefits from AI. transformation agenda. Offshoring and outsourcing For example, we've used automation in UK"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,34,Generative AI,"d a strong single In 2025, we made significant progress in our cyber exposure management community charity initiatives through the leadership team, optimised pricing with deploying 12 Generative AI solutions to help"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,35,artificial intelligence,ingcorporates. Aviva access to underwrite risks in the and exploring new and innovative the use of artificial intelligence
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,40,generative AI,"accelerate. This year, we launched a new and progress in the simplification of our in volumes. generative AI tool that enables our We remain the largest combined provideroperations whilst realising additional"
006,Aviva plc,2025,006_aviva_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,72,Fairness,sustainability find solutions. Our Fairness and Our Financ
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,5,AI,"ust also respond to emerging trends, including developments in ArtificialIn February 2025, we announced a Intelligence (AI). In 2026, we plan to£1.8 billion transaction with Japanese introduce AI-powered features to someinsurer Meiji Yasuda Life, which saw them"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,5,AI,"ficialIn February 2025, we announced a Intelligence (AI). In 2026, we plan to£1.8 billion transaction with Japanese introduce AI-powered features to someinsurer Meiji Yasuda Life, which saw them of our customer facing platforms withacquire our US protection business and, at"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,5,AI,"ish a long-term strategic through personalisation, faster service,partnership with L&G to strengthen our and more intuitive digital journeys. AI is Sir John Kingmanposition in US PRT. Following completion an opportunity for the Group to improve Chairof the transaction in 2026, Meiji Yasuda"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,36,bias,"FCA LIsting Rules interdependent. Inclusive cultures support 17% senior ethnic minority Parker Review UK 18.3 % 19.5 % wellbeing by reducing exclusion, bias and representation stress while positive wellbeing directly influences engagement, productivity, One ethnic minority Parker Review Global 23.0 % 25.0 % absentee"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,automation,automation,48,automation,"FCA’s recent 'Mills Review'. scale to offer low-cost products, we recognise that markets remain attractive to new entrants. Outlook We continue to invest in automation and AI to enhance operational efficiency and deliverWe are also mindful of competitors who may have lower better customer outcomes. The use of AI could br"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,48,generative AI,"d of the AI landscape across all our jurisdictions. There is already strong competition in our markets and We have been actively engaged in numerous consultations in relation to AI and generative AI, although we have had considerable past success at building including the FCA’s recent 'Mills Review'. scale to offer low-cost products, we recognise that"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,73,fairness,"ditor in private the external auditor and the efficiency of change; data, cyber and security resilience; throughout the year. In accordance with the the audit process. Throughout the year, the delivering fairness and value to customers; Chartered Institute of Internal Auditors’ Code Committee received updates on the quality ESG and financial crime; processes and of Practice, the Committee conducted its of"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,80,bias,"seek to reduceThe Committee undertakes a rigorous thinking enables us to build an inclusive barriers and bias to performance, particularlyannual review of the Board’s composition to culture, strengthen our teams, and enrich"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,110,bias,"HMRC-approved plans which offer all employees the opportunity to share in the success of the business. Annual equal pay review The Group seeks to ensure that our pay policies and practices are free from unfair bias. Part of the pay review process is an annual equal pay review that reviews pay and bonus decisions by gender, ethnicity, age and full-time versus part-time working. In addition, it considers the application of the pay p"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,8,AI,"with model, international the use of advanced technology. AI will be an enabler for growth and we remain focused on footprint and depth of our increasing adoption across the business to strengthen investment expertise w"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,15,AI,"5-2027. – Simplify and automate our processes, using technology – Leverage the strength of our business model to develop – Maintain a progressive and sustainable dividend policy. and AI, to improve efficiency, service and customer innovative products and investment solutions to meet experience."
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,19,AI,"l Our efforts have delivered significant improvements – Advice: At the end of the year, we launched Adviser Hub, processes. This means evolving to a digital-first self-service over 2025: which provides AI-powered support and technical resources model for routine tasks and expert human assistance when – Customer satisfa"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,automation,automation,19,automation,"itioned our business for growth by improving with our customers and advisers by increasing our ability to our operational platform and revitalising the range of products interact digitally and through intelligent automation, which we offer to our retail customers, third-party distributors and has contributed to improvements in customer satisfaction corporate clients. With a stronger foundation, we are now well and adviser satisfa"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,automation,automation,19,automation,"oposition and the innovative options – We continue to embrace technology and intelligent a 16% increase in satisfaction with call wait times. available to our corporate clients. automation to improve customer service and operational Our efforts have delivered significant improvements – Advice: At the end of the year, we launched Adviser Hub, processes. This means evolving to a digital-first se"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,39,fairness,"ent over 2025. standards and ethical expectations to mitigate risk and promote fairness, including the new duty under the Equality Highlights from our three OneVoice engagement surveys last"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,43,artificial intelligence,"controls, as well as implementing an enhanced target artificial intelligence and post-quantum computing, suchchallenge. The third line Internal Audit function, empowered operating model. This work would anticipate taking any"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,48,artificial intelligence,"third-party suppliers. We recognise the potential risks associated with artificial intelligence (AI) and adopt AI solutions in a considered manner, supported by an AI framework, governance structures, oversight"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,49,artificial intelligence,"Champions embedded investor confidence; technological change, particularly adversely impact trust and reputation in our group or across the business support the identification and the responsible use of artificial intelligence; our brands. monitoring of key reputational risks. sustainability and the climate transition, with growing"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,automation,automation,71,automation,"present £4.0bn of AUMA. AUMA. A change in the third-party platform used during the Scope 1 & 2 2025 2024year has introduced greater automation and a more structured estimation hierarchy, which will improve accuracy FCE (kt Ce) 599 466 over time. This change results in some smaller Scope 3 Carbon Footprint (t C O 2 £m"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,109,fairness,"Committee takes great care to consider the pay and certain former members of senior management including aconditions of the wider workforce with a focus on fairness of former Executive Director, the details of which are provided onremuneration outcomes. Workforce remuneration is also a key"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,145,bias,"and considering future events that are inherently uncertain. As in all of our audits, we also addressed the risk of management override of internal controls, including consideration of whether there was evidence of bias that represented a risk of material misstatement due to fraud. – We conducted audit testing over twenty one components. These were selected based on our assessment of inherent risk and their financial significance t"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,158,bias,"valuated management’s incentives and opportunities for fraudulent manipulation of the financial statements (including the risk of override of controls), and determined that the principal risks were related to management bias in accounting estimates and judgmental areas of the financial statements as shown in our ‘Key audit matters’, and the override of controls including the posting of inappropriate journal entries. The Group engagement tea"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,10,AI,"riting excellence, agility, and innovation. Generative and agentic UK direct insurance market artificial intelligence Generative and agentic artificial intelligence (‘AI’) is Over the past ten years, the UK direct insurance market fundamentally reshaping consumer behaviours across has demonstrated consistent growth, with medium-term industries, with potential implicat"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,10,AI,"this channel. In addition, customer expectations for seamless digital Although the distribution landscape may be impacted experiences are rising, especially among younger by AI in the future, we expect price comparison generations. Admiral continues to invest in product websites to continue to play a dominant role in the UK innovation and process optimisation, leveraging modern"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,10,artificial intelligence,"ese shifts by leveraging our strengths across customer centricity, underwriting excellence, agility, and innovation. Generative and agentic UK direct insurance market artificial intelligence Generative and agentic artificial intelligence (‘AI’) is Over the past ten years, the UK direct insurance market fundamentally reshaping consumer behaviours across has demonstrated consistent growth,"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,10,artificial intelligence,"stomer centricity, underwriting excellence, agility, and innovation. Generative and agentic UK direct insurance market artificial intelligence Generative and agentic artificial intelligence (‘AI’) is Over the past ten years, the UK direct insurance market fundamentally reshaping consumer behaviours across has demonstrated consistent growth, with medium-term industries, with potential imp"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,17,AI,"to deliver long-term sustainable growth. and technology, mean we are well-placed to anticipate and respond to these changes. That willingness to adapt can be seen in our investment in technology and predictive AI, our Mike Rogers growing electric vehicle book, our progress in connected- Group Chair car and telematics technology, and our long-standing 4 March 2026 partnership"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,19,artificial intelligence,"nce model. diversified products, and operational expertise to drive greater efficiency, economies of scale, and stronger We accelerated our investment in artificial intelligence and customer retention across single and multi-product policies. established a GenAI Centre of Excellence that is scaling We p"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,19,machine learning,"I am confident Admiral is well-positioned for success strengths in data and telematics mean we are well-placed in 2026 and beyond. to respond to evolving mobility trends. We invested early and effectively in machine learning and predictive AI, strengthening our leadership in underwriting with over 120 models live, one of the drivers of our twelve points advantage in loss ratio versus the market. We have fully embedded scaled agile and r"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,automation,automation,20,automation,"customer management far more diverse, with more than 50% of risks now coming and across all lines of business. By leveraging GenAI and from our other business lines and geographies, and we combining it with automation, digitalisation and our continued have evolved our motor proposition to reflect new mobility cost management, we expect material efficiency gains. and vehicle technology trends. Throughout this period, we have co"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,Governance and accountability,responsible AI,responsible AI,21,Responsible AI,"Strategic Report Corporate Governance Financial Statements Additional Information Championing Responsible AI deployment for scalable success Across the Group, we are committed to working with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Res"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,Governance and accountability,responsible AI,responsible AI,21,Responsible AI,"AI deployment for scalable success Across the Group, we are committed to working with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Responsible AI and Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip business executives with cutting-edge strategies to build scalable generative and agent"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,Governance and accountability,responsible AI,responsible AI,21,responsible AI,"le importance of working with regulators, such as the Financial that our Data and AI Academy plays in helping colleagues Conduct Authority and Prudential Regulation Authority, across the Group to understand responsible AI and the as well as the Association of British Insurers, to develop importance of collaboration across all functions to ensure safe and practical governance standards for the financial colleagues are empow"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,automation,automation,22,automation,"use of GenAI, Core competencies which enhances our ability to review customer calls, • Digital first increasing automation and improving operational • Scaled agile efficiency. This broader oversight helps maintain consisten"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,22,machine learning,"• We have strengthened our UK car pricing capabilities fewer repeat contacts. Veybot has improved service by refreshing our key machine learning models for both speed and quality for customers risk and retail pricing, helping us to predict claims costs • The UK Insurance business has"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,22,machine learning,"osts • The UK Insurance business has made progress with their and market prices more accurately. Together, these cloud platforms, with more than 90% of core systems enhancements build on our established machine learning- now cloud-based enabling faster, and improved data driven pricing approach, improving both accuracy, quality. Data requests are now allocated and completed and competitiveness more efficiently, w"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,automation,automation,50,automation,"y first year as CEO, I am incredibly proud simultaneously enhancing efficiency through increased of the team and what we have delivered in 2025 and I’d like automation, delivering a cost income ratio of 39%. to thank our customers, partners and all my colleagues for The outcome of this balanced growth, high quality"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,66,fairness,"the same: to use innovation responsibly and inclusively. • Admiral colleagues achieved industry-leading By focusing on fairness, security, and accessibility, certifications like CISSP and CISM, with others we build trust with customers, empower colleagues, pursuing postgraduate degrees in cyber secu"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,67,fairness,"For climate risk specifically, we align with the IIGCC Net Zero Investment Framework. In 2025, we continued to • Value means fairness and relevance, offering competitive strengthen this approach by maintaining exclusions for prices and products designed to meet diverse needs"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,93,generative AI,"The Board also monitored the rollout of new technology journey. Engagement is supported through multiple channels, strategies, including generative AI, which improved including digital platforms (customer portals, surveys, SMS customer journeys through greater personalisation and feedback, and the Admiral App), li"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,99,generative AI,"conditions and the development and broader adoption of new and emerging technologies such as fully autonomous emerging risks facing the Group vehicles (‘AVs’), generative AI, and quantum computing. alongside engaging with the This volatility has foregrounded the role of operational resilience and cyber-secur"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,110,fairness,"roduction of a new reward framework to oversee a rapidly evolving business landscape. for our UK colleagues. This project, designed to ensure More information on these appointments and what they fairness, transparency, and alignment with Admiral’s bring to the business can be found on pages 119 and 134. purpose and values, involved discussion and challenge At the executive level, we welcomed a new CEO at Admiral"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,130,generative AI,"ction and contextual clarity in others. AECS – Impact of AI and The IECG confirmed a positive trajectory, noting the launch of predictive AI models September Company ambition and the implementation of generative AI across claims, IT, pricing, risk selection, 2025 productivity, and internal operations. These advancements were viewed as the start of a"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,206,bias,"raud through management override of controls, testing the appropriateness of journal entries and other adjustments; assessing whether the judgements made in making accounting estimates are indicative of a potential bias; and evaluating the business rationale of any significant transactions that are unusual or outside the normal course of business. We also communicated relevant identified laws and regulations and potential fraud ris"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,AI,AI,7,AI,"service, allowing our customers to invest when they choose. Increasingly, we leverage generative AI (GenAI) to streamline back-office processes, enabling us to"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,7,generative AI,"service, allowing our customers to invest when they choose. Increasingly, we leverage generative AI (GenAI) to streamline back-office processes, enabling us to"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,automation,automation,12,automation,"in proposition, in June 2025 and are enhancing cash further growth in FY26 and beyond. the pension tax system throughout this Parliament, management and investment automation on our full- focusing on tax-free cash and tax relief. service advised platform. Link to strategy:"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,automation,automation,15,automation,"amework. propositions, with a focus on ease of use. This The unwelcome theme of unnecessary Michael Summersgill includes increasing automation in the adviser journey, allowing advisers to serve their clients Campaigning for better complexity and poorly constructed policy has Chief Executive Officer more efficiently, and launching a new"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,automation,automation,17,automation,"According to a recent survey 1 Work is also underway to bring greater automation to the What this means for our customers investment and divestment processes for advisers, delivering 65% and advisers"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,AI,AI,19,AI,"across various teams in the business. This year, we including the integration of generative AI (GenAI) across key Our philosophy has always been to share the processes and the deployment of robotics within back-office developed a ‘single customer view’ dashboard for our"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,AI,AI,19,AI,"within back-office developed a ‘single customer view’ dashboard for our Customer Service Team using AI to monitor all customer benefits of operating at increasing scale with operations. We have streamlined workflows, reduced manual interactions and drive efficiencies and better customer"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,19,generative AI,"across various teams in the business. This year, we including the integration of generative AI (GenAI) across key Our philosophy has always been to share the processes and the deployment of robotics within back-office developed a ‘single customer view’ dashboard for our"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,39,fairness,"to our success, and as Why it is important Place to Work® survey were fairness, inclusion a responsible employer, we are Our success is built on delivering a Principled and safety in the workplace, reflecting the"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,41,artificial intelligence,y of leadership and open communication to AJ Bell’s People Strategy. Our framework artificial intelligence (GenAI) to enhance development journey.remain central to our culture. We deliver a range is a set of activities and processes designed
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,43,bias,"ble representation. creating psychological safety, understanding AJ Bell’s dedication to diversity, equity and cognitive bias and leading inclusively. Feedback Total number of employees 20251 inclusion is embedded in our policies, ensu"
010,AJ Bell plc,2025,010_aj_bell_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,104,fairness,"The targets are set by reference to strategic objectives. • participation in or responsibility for conduct resulting in significant loss to a Group company; • failure to meet appropriate standards of fairness and propriety including fraud, material Deferred awards are subject to specific conditions that are designed to protect shareholder value dishonesty or material wrongdoing;"
